name,name_tag,elev,wsun,kappa,beta,t,wsky
pano_alsvnwgrtclfmu,,1.48148,0.03169 0.03249 0.03393,0.25009,1.32603,16.84196,0.37757 0.36090 0.34862
pano_alswvvtixesdbt,,0.41972,0.59507 0.56067 0.50925,0.07493,22.39058,18.42664,0.38549 0.39168 0.40298
pano_alsxdixnkvytvd,,0.60736,1.24749 1.17721 1.07743,0.07807,25.33384,19.58768,0.37802 0.39577 0.42025
pano_alsxdjqozzbwoz,,1.10977,1.63875 1.57004 1.47959,0.15349,12.87230,20.94743,0.67219 0.71064 0.74381
pano_alsyisdchpnxfm,,1.42622,0.01089 0.01229 0.01400,0.82414,22.93302,20.65255,0.25270 0.25684 0.27135
pano_alszmshjwdadpe,,0.42851,0.39400 0.38048 0.35545,0.16251,28.18327,19.68202,0.38453 0.39644 0.41511
pano_alszwyghvrtnhi,,1.39470,0.10057 0.10036 0.10608,0.16655,0.05339,15.77615,0.65554 0.62419 0.58359
pano_alszyetvymxmgd,,0.54659,0.26821 0.29425 0.33493,0.81756,7.19550,24.29608,0.55861 0.61720 0.68248
pano_altdarxrbaqrgt,,0.41644,0.11527 0.11843 0.12250,0.26368,5.49164,19.15291,0.35259 0.35617 0.36546
pano_altdcnluiezuui,,0.03060,1.19316 1.14021 1.06375,0.11434,17.38478,20.04846,0.50831 0.53206 0.55755
pano_altdfowxsebdod,,0.26474,0.04034 0.04292 0.04371,0.75922,48.36736,20.75391,0.22425 0.23549 0.25967
pano_altdghhuuztzrq,,1.20807,1.00658 0.96693 0.92317,0.13737,3.95849,19.65491,0.74402 0.76489 0.77377
pano_altewnmenwuebv,,0.92907,0.99430 0.94936 0.88491,0.11199,14.03731,19.62193,0.54847 0.56793 0.58656
pano_altfdcrrgzmfjn,,0.54030,0.42365 0.41052 0.38046,0.16491,43.32673,19.90261,0.23904 0.25099 0.27388
pano_altfdlnmbygleu,,1.08337,0.03237 0.03307 0.03495,0.27115,0.30075,16.48812,0.57629 0.54553 0.51158
pano_altfqyxsmqioqk,,0.38972,1.30063 1.23637 1.14800,0.10932,15.16147,19.95242,0.56159 0.58627 0.61012
pano_altfvdwflwmxqy,,0.82212,0.88313 0.83831 0.77215,0.08243,19.82960,19.04889,0.41294 0.42599 0.44355
pano_altglxqxsxxfrl,,0.65267,0.17668 0.18463 0.20402,0.38920,0.17274,19.62534,0.73545 0.74313 0.73697
pano_altgvltooxfpft,,0.11856,0.06242 0.07024 0.08033,0.85393,25.33122,23.53235,0.31659 0.34461 0.38615
pano_altgyvpzwdpwtm,,0.74062,1.42392 1.35264 1.25355,0.09676,18.60660,19.95868,0.48602 0.50993 0.53659
pano_althzjxwvndfdx,,1.09995,0.03289 0.03406 0.03632,0.33151,0.58084,17.35353,0.53204 0.51064 0.48795
pano_altiiqsoageffi,,0.55729,0.38927 0.37460 0.35331,0.13846,8.88630,18.84423,0.57378 0.57868 0.58093
pano_altkekxdloddcm,,0.93779,0.12575 0.12462 0.12759,0.16862,0.27164,16.87474,0.64754 0.62563 0.59550
pano_altkoctcuerriq,,1.06330,0.03259 0.03848 0.04812,0.94228,4.35037,23.71380,0.45142 0.48702 0.53155
pano_altkvncaiphslp,,0.60015,1.84969 1.76037 1.64175,0.12072,16.30701,20.69616,0.59168 0.62661 0.66044
pano_altljpqnfmmqkj,,0.72049,0.61819 0.61187 0.61552,0.22672,1.36721,20.14386,0.77716 0.79935 0.80699
pano_altlkynmympyzg,,0.93587,0.74061 0.73853 0.73661,0.29000,8.25619,21.49860,0.60711 0.64321 0.67761
pano_altllcarelutry,,0.96145,0.01698 0.01901 0.02185,0.78922,6.02203,20.81071,0.39066 0.39573 0.40744
pano_altltxghdafmqb,,0.25195,0.11857 0.11735 0.11402,0.22264,10.18153,18.61118,0.49816 0.49397 0.49102
pano_altlumigvnpehj,,0.75908,1.24068 1.19938 1.16281,0.15881,2.55614,20.19349,0.80842 0.83772 0.85118
pano_altmuwbiehihpe,,1.08882,0.26341 0.25388 0.25479,0.11222,0.09403,16.17653,0.81361 0.78266 0.73375
pano_altmwhfjbpcfnn,,0.16918,0.02443 0.02816 0.03235,0.94057,45.08427,23.01009,0.22780 0.24858 0.28486
pano_altpltgpumdska,,0.95225,0.27500 0.26997 0.27674,0.15193,0.11551,17.13171,0.79811 0.77965 0.74349
pano_altqdmnmdntndm,,0.53849,0.52780 0.50178 0.46262,0.10424,14.40606,18.67682,0.52715 0.53339 0.53919
pano_altqxfngjagrkt,,0.77559,0.85412 0.80791 0.74125,0.07785,19.76338,18.91019,0.40577 0.41758 0.43410
pano_altrwroaclctwo,,0.70773,0.14540 0.14390 0.13806,0.23362,24.46604,19.15785,0.40277 0.40601 0.41480
pano_altsqvdtcbrvst,,0.82565,0.16904 0.17557 0.18862,0.37932,0.77744,19.97547,0.64626 0.65677 0.65994
pano_altsxidublxdcs,,0.94669,0.55980 0.52917 0.48202,0.07166,21.68449,18.18464,0.37575 0.38061 0.39059
pano_altthwrvtgsvfj,,0.69971,1.65979 1.58194 1.47698,0.12372,15.24122,20.54764,0.60455 0.63750 0.66832
pano_alturjnhzlhrmt,,0.68706,1.17006 1.12265 1.06195,0.14354,7.59271,20.07853,0.71467 0.74203 0.76009
pano_altwdkbovzvxzn,,0.63021,0.04331 0.04711 0.05161,0.75484,16.00847,21.46503,0.43107 0.44652 0.46892
pano_altzfdzcvmvezc,,1.21268,0.19062 0.18586 0.18105,0.13818,2.75034,17.77918,0.52066 0.51263 0.50330
pano_aluakdlikvxffa,,0.41605,1.24130 1.17824 1.08809,0.07882,22.30256,19.52897,0.37800 0.39576 0.41991
pano_aluarmkwipgsbc,,0.65522,1.13901 1.08289 1.00265,0.09484,18.54658,19.63130,0.46354 0.48294 0.50553
pano_alucbdpudutzqi,,1.14052,1.85064 1.76330 1.64648,0.12853,16.03461,20.79983,0.62096 0.65754 0.69165
pano_alucbypfbkycew,,1.27550,0.13056 0.12662 0.12325,0.13072,1.39747,16.91819,0.58614 0.56559 0.54101
pano_alucfecxoroilm,,1.48580,0.10796 0.10884 0.11432,0.21796,0.21296,17.28081,0.63908 0.62085 0.59453
pano_alucyyxcyivpta,,0.29162,0.02572 0.02937 0.03332,0.91584,44.95882,23.04265,0.21625 0.23498 0.26867
pano_alueahlefkoaol,,1.03367,0.97736 0.93527 0.87989,0.13047,7.90205,19.64616,0.68324 0.70389 0.71657
pano_alueevzhruvhbq,,0.67915,0.17766 0.17723 0.17360,0.22797,17.22699,19.45499,0.38052 0.38683 0.39915
pano_aluekgwacklbgt,,0.65087,0.48823 0.46062 0.42057,0.07762,16.43867,18.10324,0.42410 0.42690 0.43301
pano_alugjjkcnpbpks,,0.16704,0.11794 0.12235 0.12363,0.49055,40.61127,21.29702,0.26492 0.27944 0.30562
pano_alugzthdsvrfyi,,0.80932,0.04648 0.04652 0.04439,0.31043,38.56241,18.20030,0.31187 0.30732 0.31121
pano_aluhxgopuklwmb,,1.04656,0.18359 0.19836 0.22190,0.63698,2.74648,22.49100,0.55347 0.58765 0.62302
pano_aluhycnqdfkkeg,,1.17794,0.21935 0.21188 0.20772,0.11353,0.70407,17.02722,0.62390 0.60699 0.58316
pano_aluiadsuxhayix,,0.72958,0.28333 0.27130 0.26297,0.10524,0.70724,17.06919,0.68379 0.66659 0.63947
pano_aluibzhncjhhha,,0.82087,0.13042 0.12493 0.11925,0.10726,1.74751,16.46783,0.58080 0.55635 0.52845
pano_aluimhjiovuyln,,0.99710,2.05523 1.99623 1.98030,0.16942,1.01242,21.08249,0.85854 0.90288 0.92792
pano_alujrdqsnkgaor,,1.27536,0.15261 0.14683 0.14450,0.10467,0.31976,15.96818,0.65148 0.62123 0.58308
pano_alukazdlyawzjm,,0.67946,1.65015 1.58423 1.49576,0.15562,14.97990,21.08412,0.61798 0.65644 0.69288
pano_alukdhqjvoojvc,,0.77406,0.02188 0.02282 0.02300,0.56498,37.23917,18.74862,0.32067 0.31723 0.32265
pano_alukhyffzrkqbh,,0.77951,0.68170 0.67097 0.67103,0.19689,1.18453,19.83579,0.78311 0.80244 0.80658
pano_aluktqeaaysaxf,,0.86638,0.29246 0.28526 0.28557,0.14493,0.36721,17.62836,0.74709 0.73465 0.70820
pano_alumbqlpvgvgvh,,1.39595,0.82813 0.79979 0.78692,0.13038,0.67750,18.84683,0.79183 0.80123 0.79385
pano_alumlmvszsekov,,0.98034,0.05020 0.04952 0.04889,0.17457,1.73149,16.43793,0.52711 0.49974 0.47204
pano_alumnsltkgobty,,0.62485,2.10260 1.99974 1.86578,0.12891,16.22295,20.97967,0.63625 0.67641 0.71385
pano_alunkmjooerqvg,,1.09358,0.32075 0.30976 0.30201,0.12841,0.99461,17.74898,0.70127 0.69157 0.67111
pano_alunlgkcwsgtda,,0.33218,0.06103 0.06264 0.06391,0.32065,9.41384,18.95554,0.38102 0.37894 0.38232
pano_aluoauhcczxrsi,,1.53283,0.09362 0.09061 0.08871,0.12197,0.69751,16.03749,0.59404 0.56353 0.52891
pano_aluqbsieimyszl,,0.31411,0.21260 0.22075 0.23230,0.44997,4.97044,21.31652,0.55720 0.58072 0.60420
pano_aluqfdkngohfjn,,0.39266,0.05957 0.06178 0.06089,0.51319,48.42176,20.03616,0.16903 0.17609 0.19467
pano_alurvuhvgokotn,,0.36872,0.12359 0.12566 0.12280,0.35506,44.32413,20.30466,0.21846 0.22783 0.24844
pano_aluskekobictmr,,0.54646,0.29440 0.28895 0.27729,0.18973,18.44203,19.55933,0.42274 0.43260 0.44721
pano_aluspndrwxbiek,,0.45828,2.78417 2.65156 2.48464,0.14778,17.03526,21.70721,0.69785 0.75050 0.79855
pano_aluuotjyntxdvf,,0.75309,0.11128 0.10920 0.10557,0.16698,6.72567,17.79489,0.47132 0.46150 0.45328
pano_aluvctltiyvkoz,,0.62682,0.02288 0.02681 0.03212,0.95785,31.37275,23.51682,0.31846 0.34651 0.38933
pano_aluvlwfdcpjqao,,0.62379,2.29255 2.17878 2.03053,0.12410,18.98042,21.15022,0.58910 0.62993 0.67091
pano_aluwjeqvlnsdmf,,1.00935,0.04749 0.05127 0.05508,0.72894,27.18898,21.71071,0.37146 0.38742 0.41284
pano_aluwqusrftifux,,0.35219,0.97110 0.92454 0.85606,0.09183,19.05243,19.38394,0.43683 0.45297 0.47303
pano_aluyjtxzvjndij,,0.81453,1.04684 1.00591 0.94436,0.13143,18.74355,20.24468,0.48892 0.51279 0.53956
pano_aluyocdahquntk,,1.38529,0.07417 0.07655 0.08219,0.30708,0.35136,18.03342,0.58948 0.57714 0.55963
pano_aluzccjpqgaemr,,0.62288,0.02586 0.02924 0.03257,0.93590,46.74774,22.41804,0.25813 0.27893 0.31497
pano_aluzgyuzczbkbd,,0.84088,0.09702 0.09218 0.08897,0.07767,0.37696,14.62934,0.55410 0.51627 0.47622
pano_aluzslcwrjbadm,,0.26785,0.02801 0.03096 0.03533,0.65900,2.79024,20.46497,0.39139 0.39580 0.40567
pano_aluzxayavnnfcw,,1.11359,1.11852 1.06990 1.00216,0.13000,12.40025,20.02964,0.61806 0.64297 0.66411
pano_alvbipbnzrrctb,,0.48712,0.04487 0.04664 0.04639,0.44139,46.32882,19.30398,0.17261 0.17626 0.19041
pano_alvckdidbzhexi,,0.78577,0.52204 0.50604 0.49134,0.15206,2.17312,18.98864,0.72407 0.73126 0.72696
pano_alvdifntyazkdv,,0.94854,0.31324 0.30411 0.29932,0.13136,0.93916,17.88223,0.63826 0.63164 0.61731
pano_alvdrajyevkvnr,,0.80368,3.32387 3.16889 2.97568,0.16147,18.58060,22.13860,0.74020 0.80175 0.85742
pano_alvdsrahvezzrb,,0.66296,1.93011 1.83883 1.71895,0.13124,14.89351,20.86192,0.64470 0.68317 0.71803
pano_alveiwqumwvozj,,0.38224,0.04203 0.04768 0.05622,0.83358,5.02321,22.70394,0.42580 0.44949 0.48044
pano_alveptzgvbhjgu,,0.50342,0.70879 0.67374 0.62175,0.08836,17.41854,18.85893,0.43763 0.44801 0.46170
pano_alvfgjgmsknfge,,0.69839,1.49123 1.41599 1.31079,0.08861,21.20516,19.95196,0.43126 0.45413 0.48207
pano_alvfgvrahahwwg,,0.23456,0.04477 0.05148 0.06017,0.95196,33.42213,23.74777,0.37792 0.41592 0.46902
pano_alvguemrrxegnr,,1.35701,0.09681 0.09650 0.09779,0.18916,0.97344,17.39334,0.54796 0.53219 0.51375
pano_alvguhqikqsqvv,,0.45761,0.05746 0.06259 0.06817,0.79854,27.39226,22.39721,0.40160 0.42527 0.45890
pano_alvhxnghhdtjpw,,1.01741,0.17307 0.16464 0.15426,0.09569,3.81993,16.81215,0.54090 0.52314 0.50366
pano_alvhyneffvfuij,,0.22658,0.14699 0.14561 0.14365,0.20202,4.05218,18.44545,0.54808 0.54305 0.53619
pano_alvihqsyhmkgkx,,0.93246,1.58616 1.51445 1.41600,0.12622,15.31227,20.52535,0.60336 0.63555 0.66554
pano_alviqnbhmrzqug,,0.65223,1.33910 1.27447 1.18243,0.09791,18.94481,19.90473,0.47849 0.50137 0.52718
pano_alvjbohdsmecfd,,0.57160,0.05548 0.05741 0.05945,0.39964,5.84115,19.19449,0.48543 0.48234 0.48113
pano_alvjltetijypgr,,0.22800,0.05814 0.06051 0.06028,0.59273,47.16002,20.30470,0.22595 0.23506 0.25608
pano_alvjnnwmstbesv,,0.48024,1.42288 1.35635 1.26309,0.10948,17.24564,20.16479,0.52640 0.55279 0.58028
pano_alvkjosattuwrm,,1.07277,0.08203 0.08719 0.09830,0.43470,0.18452,19.03211,0.59937 0.59824 0.59082
pano_alvlbtyabckleo,,0.51446,0.05952 0.06138 0.05990,0.61148,48.60020,20.15794,0.23080 0.24001 0.26151
pano_alvldzgfyusfqa,,1.24151,0.04542 0.04645 0.04899,0.26688,0.46889,17.04992,0.52711 0.50582 0.48302
pano_alvmdaudrntvee,,0.30533,0.75823 0.71987 0.66393,0.08414,17.37672,18.85516,0.42775 0.43860 0.45312
pano_alvmiejzrjfpkv,,0.74367,0.04548 0.04858 0.05144,0.69230,26.49948,20.76370,0.38842 0.39961 0.41897
pano_alvntxtbbdathu,,1.09034,0.25788 0.27870 0.32899,0.55267,0.04470,20.89698,0.80235 0.83109 0.84123
pano_alvoffvfjofbpi,,1.29337,0.77926 0.74384 0.69500,0.12149,9.33532,19.27469,0.63758 0.65208 0.66092
pano_alvrpsoubltdjp,,0.68212,1.96648 1.87204 1.74580,0.12227,17.49797,20.83345,0.59104 0.62763 0.66346
pano_alvsikztkjscsv,,0.16955,0.03187 0.03809 0.04781,0.96812,12.75137,24.23484,0.40169 0.44240 0.49675
pano_alvvwtecvrxjtm,,0.77127,0.14545 0.13935 0.13053,0.10818,7.50341,17.09444,0.46269 0.44957 0.43825
pano_alvwjdibaleemy,,0.26604,0.23390 0.22509 0.20502,0.11300,43.23621,18.37475,0.21800 0.22142 0.23442
pano_alvxousqntviqs,,0.60107,0.08872 0.08865 0.08578,0.27585,24.82384,18.86517,0.39733 0.39645 0.40135
pano_alvyaxqlvsljoa,,0.95205,0.70927 0.67504 0.62662,0.11063,11.84246,19.11473,0.57345 0.58558 0.59526
pano_alvyuptjizrcsc,,0.95714,0.76687 0.73033 0.67559,0.09587,17.27265,19.09146,0.46365 0.47633 0.49151
pano_alvzpoviqvuvuc,,0.32460,2.18144 2.07281 1.93190,0.12360,17.62609,21.02147,0.59819 0.63790 0.67701
pano_alvzwteudfwcfk,,0.80764,0.11386 0.11151 0.10885,0.16646,2.68461,17.52281,0.56642 0.55071 0.53236
pano_alwacipzdlygqg,,0.73605,0.02068 0.02180 0.02279,0.51418,13.65954,18.79538,0.37770 0.37047 0.36960
pano_alwatomuztmwoo,,0.80798,0.33446 0.35204 0.39234,0.46615,0.23888,21.15773,0.78986 0.82066 0.83537
pano_alwaynzureoabt,,1.11942,0.54312 0.51818 0.47994,0.09532,17.34334,18.72270,0.42431 0.43205 0.44352
pano_alwbcxoqhgolml,,0.73294,0.04747 0.05639 0.06977,0.97241,20.77115,24.75087,0.41127 0.46091 0.52678
pano_alwbnlvxxmteds,,0.92066,0.05555 0.05567 0.05531,0.20285,6.22124,17.45860,0.38161 0.37009 0.36327
pano_alwcphokkptmcv,,0.18855,0.02189 0.02362 0.02400,0.80496,49.71004,20.04566,0.13460 0.14136 0.16003
pano_alwcznhwnmrpat,,1.18362,0.01645 0.01753 0.01903,0.50253,2.15061,18.12321,0.43931 0.42445 0.41294
pano_alwehgyvartkll,,1.18237,0.08895 0.09586 0.10788,0.55185,0.77870,20.60278,0.57989 0.59262 0.60198
pano_alweztrxfgtyoq,,0.64217,0.49459 0.49164 0.50397,0.20471,0.48287,19.34313,0.75943 0.77084 0.76735
pano_alwfzwqqedqfsx,,0.65589,0.59418 0.56380 0.52118,0.09922,12.00856,18.71759,0.52949 0.53697 0.54375
pano_alwgbcufkewpqg,,0.80362,1.64149 1.56202 1.45348,0.11237,17.08457,20.38843,0.55730 0.58755 0.61792
pano_alwghglinkrfby,,0.71591,0.23248 0.23175 0.22752,0.27240,13.65528,19.99255,0.50310 0.51504 0.52887
pano_alwgnignkgiijv,,1.29555,0.11431 0.11054 0.11119,0.10846,0.09262,15.02799,0.69464 0.65244 0.60035
pano_alwhwjtjekagfp,,0.99653,1.98441 1.88642 1.75525,0.11646,19.12092,20.80848,0.55745 0.59276 0.62904
pano_alwhwtzbkqsihm,,1.30331,1.34612 1.28360 1.19480,0.10928,17.63481,20.09781,0.51890 0.54407 0.57060
pano_alwidrdpettpqh,,0.50037,1.48169 1.41278 1.32048,0.12699,14.81211,20.49688,0.58584 0.61691 0.64672
pano_alwifmzipuuodl,,0.45921,0.51280 0.49821 0.47311,0.13368,16.96085,19.43541,0.41134 0.42387 0.44114
pano_alwjldqnsdxlck,,0.46510,0.68435 0.64896 0.59533,0.09052,19.62728,18.88430,0.44903 0.45907 0.47220
pano_alwkdzhwnnwiug,,0.46713,0.14789 0.16293 0.18770,0.74031,2.00391,23.01697,0.58621 0.62576 0.66558
pano_alwkwforrnptas,,0.68789,0.09624 0.09460 0.09437,0.16583,0.73777,16.85885,0.62242 0.59798 0.56783
pano_alwlbivavdcnqy,,0.68210,0.32843 0.31458 0.30069,0.12109,1.87525,17.82943,0.70130 0.69184 0.67221
pano_alwlboezeqxnok,,0.76889,0.16772 0.15969 0.15175,0.10132,1.41872,16.50305,0.63533 0.61005 0.57861
pano_alwlpzybgycbjk,,0.79184,1.09183 1.04496 0.98621,0.13464,6.69360,19.80048,0.71936 0.74288 0.75649
pano_alwlxmkqhspjgd,,0.33230,0.07140 0.07528 0.07666,0.67757,46.24466,21.51344,0.25577 0.27107 0.29935
pano_alwmdttbfjcgus,,0.66165,0.22551 0.21405 0.19344,0.07389,33.79305,17.42262,0.25478 0.25333 0.26004
pano_alwmxgngvnjgep,,0.81121,0.18885 0.17981 0.17124,0.09325,1.40949,16.55328,0.58215 0.56112 0.53599
pano_alwpfyywekvojv,,1.42013,0.28901 0.28393 0.28637,0.15528,0.46912,17.94322,0.67947 0.67243 0.65499
pano_alwqeowckyvgly,,0.43918,1.25625 1.19686 1.11475,0.11591,15.17159,20.06470,0.55720 0.58242 0.60714
pano_alwqidwodcjtbo,,0.64406,0.07919 0.09492 0.12554,0.95113,0.37860,24.79786,0.63890 0.70170 0.76535
pano_alwqmriqextqeb,,0.56779,0.17836 0.17069 0.15987,0.11700,7.05169,17.48448,0.51873 0.50741 0.49568
pano_alwqpnqcartool,,0.34371,1.60226 1.51902 1.40659,0.09833,19.17833,20.19789,0.48756 0.51424 0.54409
pano_alwqwaintkywzd,,0.30801,0.20597 0.20807 0.20632,0.30333,23.86540,20.46238,0.36192 0.37557 0.39705
pano_alwsodhtegizsy,,0.73089,1.57255 1.49324 1.38325,0.09082,21.67474,20.10784,0.43004 0.45429 0.48390
pano_alwtjgjxcctcsd,,0.38243,0.05462 0.05572 0.05703,0.30938,3.56643,18.35086,0.48830 0.47836 0.46962
pano_alwugoncqndkaj,,0.59202,0.02014 0.02225 0.02495,0.69118,9.60581,20.47179,0.33008 0.33365 0.34523
pano_alwuhkqvlhyjbs,,0.76940,0.21994 0.21403 0.20888,0.15218,1.85916,18.01901,0.63760 0.62900 0.61358
pano_alwvfhwgbywmjd,,0.66279,1.15087 1.11113 1.06355,0.15982,6.31108,20.35295,0.71058 0.74048 0.76132
pano_alwwcmaccgddsi,,0.78158,0.03085 0.03230 0.03186,0.62094,49.18546,19.59176,0.16414 0.16896 0.18521
pano_alwwyuhdehptqu,,0.62967,1.38878 1.32094 1.22743,0.10561,15.82200,19.98906,0.54381 0.56908 0.59439
pano_alwxgsjntqbuzx,,0.86138,0.30837 0.29215 0.27743,0.09358,1.12724,16.99925,0.69229 0.67411 0.64599
pano_alwyjeqfhkdxsj,,1.04212,0.20851 0.20154 0.19896,0.11590,0.41181,16.71463,0.67378 0.65192 0.62045
pano_alwyjibrdyaznk,,0.12740,0.28788 0.30875 0.34401,0.62213,2.74894,22.91558,0.55688 0.59857 0.64212
pano_alwyluxynmhpth,,0.51916,0.05457 0.06113 0.06901,0.91535,33.14158,23.15094,0.39760 0.43138 0.47808
pano_alwypdpwzgmzty,,0.41880,0.99640 0.93543 0.84932,0.06694,24.02318,18.91896,0.36820 0.38049 0.39902
pano_alwyqasmzryhut,,0.35114,0.13259 0.14394 0.15797,0.74448,19.87740,23.25886,0.40579 0.43944 0.48373
pano_alwyqnvjxgojda,,1.09791,0.47759 0.45453 0.42037,0.09227,13.87192,18.37690,0.46117 0.46539 0.47155
pano_alwzayvvwensmj,,1.03906,0.28906 0.28557 0.28050,0.20370,5.67951,19.35587,0.56299 0.57086 0.57655
pano_alwzdipfitergl,,1.49084,0.11881 0.11543 0.11422,0.13488,0.45137,16.30276,0.66589 0.63583 0.59772
pano_alxakuaffhfase,,0.36623,0.13836 0.15134 0.17055,0.73848,6.08742,23.14695,0.50370 0.54088 0.58344
pano_alxaqcpkfejqvk,,0.91397,1.44436 1.37648 1.28210,0.11534,15.61551,20.19887,0.57829 0.60621 0.63278
pano_alxaqeqdxonpoh,,0.72364,0.09176 0.09707 0.10385,0.48176,7.21933,20.73847,0.41065 0.42259 0.43998
pano_alxbhvxuacxnbu,,0.44735,0.08996 0.08823 0.08740,0.14656,1.06658,16.67444,0.54208 0.51996 0.49567
pano_alxcdzxbegmnoh,,0.90938,0.95181 0.90475 0.83746,0.10854,14.10595,19.44666,0.57849 0.59607 0.61134
pano_alxcffllvazcbw,,1.47272,0.22161 0.21117 0.20062,0.10343,1.70458,16.96062,0.63644 0.61736 0.59176
pano_alxcgnvoiudsiy,,0.41295,0.06370 0.06976 0.07916,0.66752,2.09026,21.40949,0.51629 0.53279 0.55049
pano_alxcpvcweisrig,,0.93645,0.08200 0.08046 0.07690,0.14279,15.30652,17.31076,0.32120 0.31306 0.31149
pano_alxdrkastornxc,,0.57350,0.42207 0.40214 0.37138,0.08754,19.13240,18.34698,0.36333 0.36757 0.37741
pano_alxfzfvbtxmrjn,,0.98463,0.04041 0.04137 0.04064,0.46821,40.08161,19.10195,0.32341 0.32346 0.33245
pano_alxgbnsniygjqy,,1.07618,0.31350 0.30695 0.31326,0.14959,0.12699,17.31572,0.82086 0.80437 0.76878
pano_alxgfvopaglrsc,,0.36307,0.04380 0.04995 0.05775,0.91659,31.49231,23.64082,0.33221 0.36260 0.40742
pano_alxgpczdddgaqi,,0.75765,0.01937 0.02143 0.02388,0.77767,18.17266,20.75875,0.33910 0.34559 0.36095
pano_alxhlcyysbtblu,,1.28794,0.46597 0.44728 0.42112,0.13264,8.07266,18.91055,0.60623 0.61273 0.61492
pano_alxhmrsuxuojvb,,0.60244,0.04207 0.04723 0.05443,0.86261,12.03935,22.45897,0.42705 0.45146 0.48424
pano_alxigvhoridrzx,,0.20334,0.02654 0.02786 0.02933,0.48795,5.54732,18.72990,0.46742 0.45782 0.45109
pano_alxkmmhtmqkwfy,,1.19155,0.16235 0.15511 0.15239,0.09605,0.17308,15.40097,0.72542 0.68632 0.63571
pano_alxlxxoiovbtsf,,1.00819,2.34558 2.23344 2.08758,0.13653,17.72138,21.32517,0.64041 0.68491 0.72711
pano_alxmnepxvueibf,,0.80496,2.03318 1.93515 1.80490,0.12390,17.52519,20.90734,0.59890 0.63672 0.67357
pano_alxnayjqmebmpx,,0.93763,0.48878 0.47304 0.45808,0.14779,2.23968,18.87277,0.71805 0.72331 0.71744
pano_alxolkbsstrgaj,,0.31959,0.02555 0.02717 0.02701,0.82935,49.80273,19.84317,0.16478 0.17281 0.19374
pano_alxpbhgfrofzaq,,0.58694,0.08435 0.08263 0.07971,0.17692,5.83824,17.43834,0.51107 0.49533 0.47995
pano_alxpiurmemojwi,,1.11888,1.44583 1.37605 1.27667,0.09284,21.17885,19.99727,0.43645 0.45953 0.48746
pano_alxrpoebjrkawk,,0.90094,2.26908 2.15716 2.00974,0.12719,19.50768,21.18793,0.59600 0.63716 0.67819
pano_alxszrsmntvgfp,,0.78193,0.26704 0.26156 0.25862,0.16768,1.31118,18.35057,0.68532 0.68057 0.66618
pano_alxtxgzuzkskmb,,0.67538,0.21955 0.21324 0.21089,0.13265,0.59407,17.29652,0.67282 0.65659 0.63096
pano_alxuhqgdzyflgm,,0.40672,0.15920 0.15497 0.14006,0.27273,49.27291,19.00553,0.18302 0.18941 0.20717
pano_alxvzwfivbusjk,,0.81261,1.55500 1.48219 1.38318,0.12174,15.05611,20.41122,0.59878 0.62978 0.65874
pano_alxwqqhsgljyxw,,0.49717,0.19380 0.18510 0.18073,0.09452,0.28744,15.92449,0.69674 0.66537 0.62364
pano_alxxtydygbxkoz,,0.86823,0.88551 0.84996 0.81137,0.13319,3.60722,19.43591,0.72946 0.74648 0.75218
pano_alxyiynbfccoft,,1.13111,0.08287 0.08559 0.09242,0.31493,0.25647,18.06871,0.63015 0.61832 0.59894
pano_alxzgpawqugmgv,,0.70605,0.05136 0.05416 0.05596,0.44399,35.33450,19.93715,0.20823 0.21339 0.22881
pano_alxzxmktjywxyu,,1.01159,0.03739 0.04019 0.04253,0.66835,35.04099,21.05486,0.28541 0.29506 0.31539
pano_alxzylxkpovhrp,,0.24847,0.12717 0.14076 0.16835,0.68381,0.13820,21.61082,0.70728 0.73579 0.75348
pano_alyazkjumwndxu,,1.15017,0.15341 0.14715 0.14608,0.09802,0.11970,15.25938,0.72007 0.68028 0.62900
pano_alydfkupmlmemh,,0.63234,0.24159 0.24287 0.25280,0.23879,0.35972,18.75933,0.74117 0.74018 0.72545
pano_alyeiiqyehmksk,,1.10374,0.04648 0.04668 0.04770,0.21215,0.79951,16.61885,0.52773 0.50246 0.47616
pano_alyextjcdfmzsf,,0.85754,0.44020 0.42253 0.39453,0.12446,15.22047,18.95583,0.48878 0.49626 0.50519
pano_alyficklkcmylf,,0.17548,0.07662 0.07546 0.07302,0.19188,7.44322,17.64338,0.48248 0.46858 0.45636
pano_alyfmtduutquds,,0.41779,0.03948 0.04001 0.04145,0.24914,0.62753,16.77470,0.55611 0.52940 0.50054
pano_alyfqbhrrrqzav,,0.99727,0.43277 0.41179 0.39597,0.09840,0.75728,17.36751,0.72207 0.71005 0.68582
pano_alygcvntmwmjne,,0.82491,1.05725 1.00971 0.94320,0.12859,11.89070,19.86928,0.63820 0.66128 0.67938
pano_alyhgoxcpvaezi,,0.94467,0.07927 0.07527 0.07185,0.07984,0.72974,14.72891,0.52341 0.48679 0.44975
pano_alyhynjrcucooa,,0.09587,0.40390 0.38073 0.34349,0.04972,31.76254,17.43220,0.22154 0.22296 0.23277
pano_alyijqsqzxlwni,,0.43337,1.86053 1.77006 1.65004,0.11980,16.49419,20.69153,0.58809 0.62298 0.65700
pano_alyjyrczykgjjx,,0.74782,1.72764 1.64849 1.54324,0.13356,13.64312,20.68211,0.65740 0.69343 0.72471
